task,PPnr,conjunction_single,match_mismatch,trial,accuracy,reaction_time
no_gap,RuEyL6gg252E1VJ,conj,m,sim_conj_m,1,1.341
no_gap,RuEyL6gg252E1VJ,conj,mm,sim_conj_mm,1,0.821
no_gap,RuEyL6gg252E1VJ,conj,mm,sim_conj_mm,1,1.076
no_gap,RuEyL6gg252E1VJ,sing,m,sim_sing_m,1,1.159
no_gap,RuEyL6gg252E1VJ,sing,m,sim_sing_m,0,1.318
no_gap,RuEyL6gg252E1VJ,sing,mm,sim_sing_mm,1,1.281
no_gap,RuEyL6gg252E1VJ,sing,mm,sim_sing_mm,1,0.727
no_gap,RuEyL6gg252E1VJ,sing,m,sim_sing_m,1,0.68
no_gap,RuEyL6gg252E1VJ,sing,m,sim_sing_m,1,0.759
no_gap,RuEyL6gg252E1VJ,sing,mm,sim_sing_mm,1,0.771
no_gap,RuEyL6gg252E1VJ,sing,mm,sim_sing_mm,1,1.097
no_gap,RuEyL6gg252E1VJ,sing,m,sim_sing_m,1,0.797
no_gap,RuEyL6gg252E1VJ,sing,m,sim_sing_m,1,0.805
no_gap,RuEyL6gg252E1VJ,sing,mm,sim_sing_mm,1,1.826
no_gap,RuEyL6gg252E1VJ,sing,mm,sim_sing_mm,1,1.042
no_gap,RuEyL6gg252E1VJ,sing,m,sim_sing_m,1,0.593
no_gap,RuEyL6gg252E1VJ,sing,m,sim_sing_m,1,0.778
no_gap,RuEyL6gg252E1VJ,sing,mm,sim_sing_mm,1,0.892
no_gap,RuEyL6gg252E1VJ,sing,mm,sim_sing_mm,1,1.119
no_gap,RuPd3IAgL1aElYJ,conj,m,sim_conj_m,1,0.498
no_gap,RuPd3IAgL1aElYJ,conj,m,sim_conj_m,1,0.431
no_gap,RuPd3IAgL1aElYJ,conj,mm,sim_conj_mm,1,0.589
no_gap,RuPd3IAgL1aElYJ,conj,mm,sim_conj_mm,1,0.621
no_gap,RuPd3IAgL1aElYJ,conj,m,sim_conj_m,1,0.729
no_gap,RuPd3IAgL1aElYJ,conj,m,sim_conj_m,1,0.562
no_gap,RuPd3IAgL1aElYJ,conj,mm,sim_conj_mm,1,0.643
no_gap,RuPd3IAgL1aElYJ,conj,mm,sim_conj_mm,1,1.05
no_gap,RuPd3IAgL1aElYJ,conj,m,sim_conj_m,1,0.545
no_gap,RuPd3IAgL1aElYJ,conj,m,sim_conj_m,1,0.677
no_gap,RuPd3IAgL1aElYJ,conj,mm,sim_conj_mm,1,0.695
no_gap,RuPd3IAgL1aElYJ,conj,mm,sim_conj_mm,1,0.789
no_gap,RuPd3IAgL1aElYJ,conj,m,sim_conj_m,1,0.608
no_gap,RuPd3IAgL1aElYJ,conj,m,sim_conj_m,1,0.63
no_gap,RuPd3IAgL1aElYJ,conj,mm,sim_conj_mm,1,0.564
no_gap,RuPd3IAgL1aElYJ,conj,mm,sim_conj_mm,1,1.217
no_gap,RuPd3IAgL1aElYJ,sing,m,sim_sing_m,0,0.646
no_gap,RuPd3IAgL1aElYJ,sing,m,sim_sing_m,0,0.666
no_gap,RuPd3IAgL1aElYJ,sing,mm,sim_sing_mm,1,0.74
no_gap,RuPd3IAgL1aElYJ,sing,mm,sim_sing_mm,1,0.707
no_gap,RuPd3IAgL1aElYJ,sing,m,sim_sing_m,0,0.79
no_gap,RuPd3IAgL1aElYJ,sing,m,sim_sing_m,1,0.978
no_gap,RuPd3IAgL1aElYJ,sing,mm,sim_sing_mm,1,1.065
no_gap,RuPd3IAgL1aElYJ,sing,mm,sim_sing_mm,1,0.592
no_gap,RuPd3IAgL1aElYJ,sing,m,sim_sing_m,0,1.018
no_gap,RuPd3IAgL1aElYJ,sing,m,sim_sing_m,1,35.808
no_gap,RuPd3IAgL1aElYJ,sing,mm,sim_sing_mm,1,0.533
no_gap,RuPd3IAgL1aElYJ,sing,mm,sim_sing_mm,1,0.928
no_gap,RuPd3IAgL1aElYJ,sing,m,sim_sing_m,0,1.146
no_gap,RuPd3IAgL1aElYJ,sing,m,sim_sing_m,1,0.478
no_gap,RuPd3IAgL1aElYJ,sing,mm,sim_sing_mm,1,0.545
no_gap,RuPd3IAgL1aElYJ,sing,mm,sim_sing_mm,0,41.545
no_gap,RUYj6qVJqb6JhXS,conj,m,sim_conj_m,1,0.988
no_gap,RUYj6qVJqb6JhXS,conj,m,sim_conj_m,1,0.784
no_gap,RUYj6qVJqb6JhXS,conj,mm,sim_conj_mm,1,0.658
no_gap,RUYj6qVJqb6JhXS,conj,mm,sim_conj_mm,1,0.69
no_gap,RUYj6qVJqb6JhXS,conj,m,sim_conj_m,1,0.48
no_gap,RUYj6qVJqb6JhXS,conj,m,sim_conj_m,1,0.645
no_gap,RUYj6qVJqb6JhXS,conj,mm,sim_conj_mm,1,0.497
no_gap,RUYj6qVJqb6JhXS,conj,mm,sim_conj_mm,1,0.699
no_gap,RUYj6qVJqb6JhXS,conj,m,sim_conj_m,1,0.852
no_gap,RUYj6qVJqb6JhXS,conj,m,sim_conj_m,1,1.974
no_gap,RUYj6qVJqb6JhXS,conj,mm,sim_conj_mm,1,1.088
no_gap,RUYj6qVJqb6JhXS,conj,mm,sim_conj_mm,1,0.89
no_gap,RUYj6qVJqb6JhXS,conj,m,sim_conj_m,1,0.932
no_gap,RUYj6qVJqb6JhXS,conj,m,sim_conj_m,1,0.596
no_gap,RUYj6qVJqb6JhXS,conj,mm,sim_conj_mm,1,6.91
no_gap,RUYj6qVJqb6JhXS,conj,mm,sim_conj_mm,1,0.838
no_gap,RUYj6qVJqb6JhXS,sing,m,sim_sing_m,0,1.301
no_gap,RUYj6qVJqb6JhXS,sing,m,sim_sing_m,1,1.406
no_gap,RUYj6qVJqb6JhXS,sing,mm,sim_sing_mm,1,0.787
no_gap,RUYj6qVJqb6JhXS,sing,mm,sim_sing_mm,1,0.961
no_gap,RUYj6qVJqb6JhXS,sing,m,sim_sing_m,1,0.586
no_gap,RUYj6qVJqb6JhXS,sing,m,sim_sing_m,1,1.486
no_gap,RUYj6qVJqb6JhXS,sing,mm,sim_sing_mm,1,1.35
no_gap,RUYj6qVJqb6JhXS,sing,mm,sim_sing_mm,0,0.611
no_gap,RUYj6qVJqb6JhXS,sing,m,sim_sing_m,1,1.34
no_gap,RUYj6qVJqb6JhXS,sing,m,sim_sing_m,1,0.543
no_gap,RUYj6qVJqb6JhXS,sing,mm,sim_sing_mm,0,0.954
no_gap,RUYj6qVJqb6JhXS,sing,mm,sim_sing_mm,1,0.616
no_gap,RUYj6qVJqb6JhXS,sing,m,sim_sing_m,1,0.454
no_gap,RUYj6qVJqb6JhXS,sing,m,sim_sing_m,1,0.848
no_gap,RUYj6qVJqb6JhXS,sing,mm,sim_sing_mm,1,0.772
no_gap,RUYj6qVJqb6JhXS,sing,mm,sim_sing_mm,1,0.816
no_gap,Rv1EkCyV15Ok7D5,conj,m,sim_conj_m,1,0.413
no_gap,Rv1EkCyV15Ok7D5,conj,m,sim_conj_m,1,0.526
no_gap,Rv1EkCyV15Ok7D5,conj,mm,sim_conj_mm,1,0.457
no_gap,Rv1EkCyV15Ok7D5,conj,mm,sim_conj_mm,1,0.649
no_gap,Rv1EkCyV15Ok7D5,conj,m,sim_conj_m,1,0.337
no_gap,Rv1EkCyV15Ok7D5,conj,m,sim_conj_m,1,0.483
no_gap,Rv1EkCyV15Ok7D5,conj,mm,sim_conj_mm,1,0.909
no_gap,Rv1EkCyV15Ok7D5,conj,mm,sim_conj_mm,1,0.724
no_gap,Rv1EkCyV15Ok7D5,conj,m,sim_conj_m,1,0.386
no_gap,Rv1EkCyV15Ok7D5,conj,m,sim_conj_m,1,0.307
no_gap,Rv1EkCyV15Ok7D5,conj,mm,sim_conj_mm,1,0.446
no_gap,Rv1EkCyV15Ok7D5,conj,mm,sim_conj_mm,1,0.664
no_gap,Rv1EkCyV15Ok7D5,conj,m,sim_conj_m,1,0.536
no_gap,Rv1EkCyV15Ok7D5,conj,m,sim_conj_m,1,0.377
no_gap,Rv1EkCyV15Ok7D5,conj,mm,sim_conj_mm,1,0.611
no_gap,Rv1EkCyV15Ok7D5,conj,mm,sim_conj_mm,1,1.066
no_gap,Rv1EkCyV15Ok7D5,sing,m,sim_sing_m,1,0.449
no_gap,Rv1EkCyV15Ok7D5,sing,m,sim_sing_m,1,0.534
no_gap,Rv1EkCyV15Ok7D5,sing,mm,sim_sing_mm,1,0.538
no_gap,Rv1EkCyV15Ok7D5,sing,mm,sim_sing_mm,1,0.759
no_gap,Rv1EkCyV15Ok7D5,sing,m,sim_sing_m,1,1.369
no_gap,Rv1EkCyV15Ok7D5,sing,m,sim_sing_m,1,0.603
no_gap,Rv1EkCyV15Ok7D5,sing,mm,sim_sing_mm,1,0.797
no_gap,Rv1EkCyV15Ok7D5,sing,mm,sim_sing_mm,1,0.651
no_gap,Rv1EkCyV15Ok7D5,sing,m,sim_sing_m,1,0.736
no_gap,Rv1EkCyV15Ok7D5,sing,m,sim_sing_m,1,0.371
no_gap,Rv1EkCyV15Ok7D5,sing,mm,sim_sing_mm,1,0.475
no_gap,Rv1EkCyV15Ok7D5,sing,mm,sim_sing_mm,1,0.597
no_gap,Rv1EkCyV15Ok7D5,sing,m,sim_sing_m,1,0.864
no_gap,Rv1EkCyV15Ok7D5,sing,m,sim_sing_m,1,0.341
no_gap,Rv1EkCyV15Ok7D5,sing,mm,sim_sing_mm,1,0.835
no_gap,Rv1EkCyV15Ok7D5,sing,mm,sim_sing_mm,1,0.562
no_gap,Rv6M4LykwnHQpey,conj,m,sim_conj_m,1,0.467
no_gap,Rv6M4LykwnHQpey,conj,m,sim_conj_m,1,1.532
no_gap,Rv6M4LykwnHQpey,conj,mm,sim_conj_mm,1,0.514
no_gap,Rv6M4LykwnHQpey,conj,mm,sim_conj_mm,1,0.597
no_gap,Rv6M4LykwnHQpey,conj,m,sim_conj_m,1,0.641
no_gap,Rv6M4LykwnHQpey,conj,m,sim_conj_m,1,0.538
no_gap,Rv6M4LykwnHQpey,conj,mm,sim_conj_mm,1,0.838
no_gap,Rv6M4LykwnHQpey,conj,mm,sim_conj_mm,1,0.496
no_gap,Rv6M4LykwnHQpey,conj,m,sim_conj_m,1,0.48
no_gap,Rv6M4LykwnHQpey,conj,m,sim_conj_m,1,1.114
no_gap,Rv6M4LykwnHQpey,conj,mm,sim_conj_mm,1,0.57
no_gap,Rv6M4LykwnHQpey,conj,mm,sim_conj_mm,1,0.552
no_gap,Rv6M4LykwnHQpey,conj,m,sim_conj_m,1,0.464
no_gap,Rv6M4LykwnHQpey,conj,m,sim_conj_m,1,0.902
no_gap,Rv6M4LykwnHQpey,conj,mm,sim_conj_mm,1,0.513
no_gap,Rv6M4LykwnHQpey,conj,mm,sim_conj_mm,1,0.59
no_gap,Rv6M4LykwnHQpey,sing,m,sim_sing_m,1,1.077
no_gap,Rv6M4LykwnHQpey,sing,m,sim_sing_m,1,0.487
no_gap,Rv6M4LykwnHQpey,sing,mm,sim_sing_mm,1,1.436
no_gap,Rv6M4LykwnHQpey,sing,mm,sim_sing_mm,1,0.608
no_gap,Rv6M4LykwnHQpey,sing,m,sim_sing_m,1,0.638
no_gap,Rv6M4LykwnHQpey,sing,m,sim_sing_m,1,0.754
no_gap,Rv6M4LykwnHQpey,sing,mm,sim_sing_mm,1,0.571
no_gap,Rv6M4LykwnHQpey,sing,mm,sim_sing_mm,1,1.182
no_gap,Rv6M4LykwnHQpey,sing,m,sim_sing_m,1,0.558
no_gap,Rv6M4LykwnHQpey,sing,m,sim_sing_m,1,0.757
no_gap,Rv6M4LykwnHQpey,sing,mm,sim_sing_mm,1,0.496
no_gap,Rv6M4LykwnHQpey,sing,mm,sim_sing_mm,1,0.55
no_gap,Rv6M4LykwnHQpey,sing,m,sim_sing_m,1,0.507
no_gap,Rv6M4LykwnHQpey,sing,m,sim_sing_m,1,0.712
no_gap,Rv6M4LykwnHQpey,sing,mm,sim_sing_mm,1,0.748
no_gap,Rv6M4LykwnHQpey,sing,mm,sim_sing_mm,1,0.611
no_gap,RwgkGKCmXhgbs6f,conj,m,sim_conj_m,1,0.5
no_gap,RwgkGKCmXhgbs6f,conj,m,sim_conj_m,1,0.465
no_gap,RwgkGKCmXhgbs6f,conj,mm,sim_conj_mm,1,1.261
no_gap,RwgkGKCmXhgbs6f,conj,mm,sim_conj_mm,1,0.553
no_gap,RwgkGKCmXhgbs6f,conj,m,sim_conj_m,1,0.518
no_gap,RwgkGKCmXhgbs6f,conj,m,sim_conj_m,1,0.569
no_gap,RwgkGKCmXhgbs6f,conj,mm,sim_conj_mm,1,0.654
no_gap,RwgkGKCmXhgbs6f,conj,mm,sim_conj_mm,1,0.629
no_gap,RwgkGKCmXhgbs6f,conj,m,sim_conj_m,1,0.914
no_gap,RwgkGKCmXhgbs6f,conj,m,sim_conj_m,1,0.741
no_gap,RwgkGKCmXhgbs6f,conj,mm,sim_conj_mm,1,0.617
no_gap,RwgkGKCmXhgbs6f,conj,mm,sim_conj_mm,0,0.683
no_gap,RwgkGKCmXhgbs6f,conj,m,sim_conj_m,0,0.633
no_gap,RwgkGKCmXhgbs6f,conj,m,sim_conj_m,1,0.906
no_gap,RwgkGKCmXhgbs6f,conj,mm,sim_conj_mm,1,0.608
no_gap,RwgkGKCmXhgbs6f,conj,mm,sim_conj_mm,0,0.753
no_gap,RwgkGKCmXhgbs6f,sing,m,sim_sing_m,1,1.177
no_gap,RwgkGKCmXhgbs6f,sing,m,sim_sing_m,1,0.594
no_gap,RwgkGKCmXhgbs6f,sing,mm,sim_sing_mm,1,1.082
no_gap,RwgkGKCmXhgbs6f,sing,mm,sim_sing_mm,1,1.031
no_gap,RwgkGKCmXhgbs6f,sing,m,sim_sing_m,1,0.492
no_gap,RwgkGKCmXhgbs6f,sing,m,sim_sing_m,1,1.135
no_gap,RwgkGKCmXhgbs6f,sing,mm,sim_sing_mm,1,1.465
no_gap,RwgkGKCmXhgbs6f,sing,mm,sim_sing_mm,1,0.695
no_gap,RwgkGKCmXhgbs6f,sing,m,sim_sing_m,1,0.612
no_gap,RwgkGKCmXhgbs6f,sing,m,sim_sing_m,1,0.644
no_gap,RwgkGKCmXhgbs6f,sing,mm,sim_sing_mm,1,0.663
no_gap,RwgkGKCmXhgbs6f,sing,mm,sim_sing_mm,1,0.982
no_gap,RwgkGKCmXhgbs6f,sing,m,sim_sing_m,1,1.627
no_gap,RwgkGKCmXhgbs6f,sing,m,sim_sing_m,1,0.558
no_gap,RwgkGKCmXhgbs6f,sing,mm,sim_sing_mm,1,0.819
no_gap,RwgkGKCmXhgbs6f,sing,mm,sim_sing_mm,1,1.033
no_gap,RwhKJfx0Nt043dd,conj,m,sim_conj_m,1,0.458
no_gap,RwhKJfx0Nt043dd,conj,m,sim_conj_m,1,0.441
no_gap,RwhKJfx0Nt043dd,conj,mm,sim_conj_mm,1,0.446
no_gap,RwhKJfx0Nt043dd,conj,mm,sim_conj_mm,1,0.474
no_gap,RwhKJfx0Nt043dd,conj,m,sim_conj_m,1,0.446
no_gap,RwhKJfx0Nt043dd,conj,m,sim_conj_m,1,0.486
no_gap,RwhKJfx0Nt043dd,conj,mm,sim_conj_mm,1,0.461
no_gap,RwhKJfx0Nt043dd,conj,mm,sim_conj_mm,1,0.456
no_gap,RwhKJfx0Nt043dd,conj,m,sim_conj_m,1,0.452
no_gap,RwhKJfx0Nt043dd,conj,m,sim_conj_m,1,0.453
no_gap,RwhKJfx0Nt043dd,conj,mm,sim_conj_mm,1,0.503
no_gap,RwhKJfx0Nt043dd,conj,mm,sim_conj_mm,1,0.703
no_gap,RwhKJfx0Nt043dd,conj,m,sim_conj_m,1,0.402
no_gap,RwhKJfx0Nt043dd,conj,m,sim_conj_m,1,0.412
no_gap,RwhKJfx0Nt043dd,conj,mm,sim_conj_mm,1,0.498
no_gap,RwhKJfx0Nt043dd,conj,mm,sim_conj_mm,1,0.534
no_gap,RwhKJfx0Nt043dd,sing,m,sim_sing_m,1,0.534
no_gap,RwhKJfx0Nt043dd,sing,m,sim_sing_m,1,0.477
no_gap,RwhKJfx0Nt043dd,sing,mm,sim_sing_mm,1,0.495
no_gap,RwhKJfx0Nt043dd,sing,mm,sim_sing_mm,1,0.484
no_gap,RwhKJfx0Nt043dd,sing,m,sim_sing_m,1,0.486
no_gap,RwhKJfx0Nt043dd,sing,m,sim_sing_m,1,0.45
no_gap,RwhKJfx0Nt043dd,sing,mm,sim_sing_mm,1,0.532
no_gap,RwhKJfx0Nt043dd,sing,mm,sim_sing_mm,1,0.545
no_gap,RwhKJfx0Nt043dd,sing,m,sim_sing_m,1,0.416
no_gap,RwhKJfx0Nt043dd,sing,m,sim_sing_m,1,0.494
no_gap,RwhKJfx0Nt043dd,sing,mm,sim_sing_mm,1,0.468
no_gap,RwhKJfx0Nt043dd,sing,mm,sim_sing_mm,1,0.531
no_gap,RwhKJfx0Nt043dd,sing,m,sim_sing_m,1,0.488
no_gap,RwhKJfx0Nt043dd,sing,m,sim_sing_m,1,0.661
no_gap,RwhKJfx0Nt043dd,sing,mm,sim_sing_mm,1,0.378
no_gap,RwhKJfx0Nt043dd,sing,mm,sim_sing_mm,1,0.528
no_gap,RxIZjV9sIl4RF6P,conj,m,sim_conj_m,1,1.277
no_gap,RxIZjV9sIl4RF6P,conj,m,sim_conj_m,1,1.234
no_gap,RxIZjV9sIl4RF6P,conj,mm,sim_conj_mm,1,1.575
no_gap,RxIZjV9sIl4RF6P,conj,mm,sim_conj_mm,0,1.264
no_gap,RxIZjV9sIl4RF6P,conj,m,sim_conj_m,1,0.705
no_gap,RxIZjV9sIl4RF6P,conj,m,sim_conj_m,1,0.777
no_gap,RxIZjV9sIl4RF6P,conj,mm,sim_conj_mm,1,0.98
no_gap,RxIZjV9sIl4RF6P,conj,mm,sim_conj_mm,1,0.969
no_gap,RxIZjV9sIl4RF6P,conj,m,sim_conj_m,1,0.988
no_gap,RxIZjV9sIl4RF6P,conj,m,sim_conj_m,1,2.025
no_gap,RxIZjV9sIl4RF6P,conj,mm,sim_conj_mm,1,1.079
no_gap,RxIZjV9sIl4RF6P,conj,mm,sim_conj_mm,1,0.88
no_gap,RxIZjV9sIl4RF6P,conj,m,sim_conj_m,1,0.792
no_gap,RxIZjV9sIl4RF6P,conj,m,sim_conj_m,1,1.404
no_gap,RxIZjV9sIl4RF6P,conj,mm,sim_conj_mm,1,0.906
no_gap,RxIZjV9sIl4RF6P,conj,mm,sim_conj_mm,1,1.093
no_gap,RxIZjV9sIl4RF6P,sing,m,sim_sing_m,1,0.723
no_gap,RxIZjV9sIl4RF6P,sing,m,sim_sing_m,1,0.914
no_gap,RxIZjV9sIl4RF6P,sing,mm,sim_sing_mm,1,1.08
no_gap,RxIZjV9sIl4RF6P,sing,mm,sim_sing_mm,1,1.427
no_gap,RxIZjV9sIl4RF6P,sing,m,sim_sing_m,1,1.437
no_gap,RxIZjV9sIl4RF6P,sing,m,sim_sing_m,1,0.8
no_gap,RxIZjV9sIl4RF6P,sing,mm,sim_sing_mm,1,1.207
no_gap,RxIZjV9sIl4RF6P,sing,mm,sim_sing_mm,1,1.207
no_gap,RxIZjV9sIl4RF6P,sing,m,sim_sing_m,1,1.757
no_gap,RxIZjV9sIl4RF6P,sing,m,sim_sing_m,1,2.321
no_gap,RxIZjV9sIl4RF6P,sing,mm,sim_sing_mm,1,1.244
no_gap,RxIZjV9sIl4RF6P,sing,mm,sim_sing_mm,1,0.87
no_gap,RxIZjV9sIl4RF6P,sing,m,sim_sing_m,1,0.986
no_gap,RxIZjV9sIl4RF6P,sing,m,sim_sing_m,1,1.492
no_gap,RxIZjV9sIl4RF6P,sing,mm,sim_sing_mm,1,1.258
no_gap,RxIZjV9sIl4RF6P,sing,mm,sim_sing_mm,1,0.565
no_gap,RxxfsrIN77B2IyP,conj,m,sim_conj_m,1,1.374
no_gap,RxxfsrIN77B2IyP,conj,m,sim_conj_m,1,1.368
no_gap,RxxfsrIN77B2IyP,conj,mm,sim_conj_mm,1,1.836
no_gap,RxxfsrIN77B2IyP,conj,mm,sim_conj_mm,1,1.252
no_gap,RxxfsrIN77B2IyP,conj,m,sim_conj_m,1,1.169
no_gap,RxxfsrIN77B2IyP,conj,m,sim_conj_m,1,1.259
no_gap,RxxfsrIN77B2IyP,conj,mm,sim_conj_mm,1,1.388
no_gap,RxxfsrIN77B2IyP,conj,mm,sim_conj_mm,1,2.094
no_gap,RxxfsrIN77B2IyP,conj,m,sim_conj_m,0,3.955
no_gap,RxxfsrIN77B2IyP,conj,m,sim_conj_m,1,0.976
no_gap,RxxfsrIN77B2IyP,conj,mm,sim_conj_mm,1,1.499
no_gap,RxxfsrIN77B2IyP,conj,mm,sim_conj_mm,1,1.785
no_gap,RxxfsrIN77B2IyP,conj,m,sim_conj_m,1,1.059
no_gap,RxxfsrIN77B2IyP,conj,m,sim_conj_m,1,1.513
no_gap,RxxfsrIN77B2IyP,conj,mm,sim_conj_mm,1,2.79
no_gap,RxxfsrIN77B2IyP,conj,mm,sim_conj_mm,1,1.252
no_gap,RxxfsrIN77B2IyP,sing,m,sim_sing_m,1,1.911
no_gap,RxxfsrIN77B2IyP,sing,m,sim_sing_m,1,2.554
no_gap,RxxfsrIN77B2IyP,sing,mm,sim_sing_mm,1,15.846
no_gap,RxxfsrIN77B2IyP,sing,mm,sim_sing_mm,1,1.19
no_gap,RxxfsrIN77B2IyP,sing,m,sim_sing_m,1,2.047
no_gap,RxxfsrIN77B2IyP,sing,m,sim_sing_m,1,2.808
no_gap,RxxfsrIN77B2IyP,sing,mm,sim_sing_mm,1,1.648
no_gap,RxxfsrIN77B2IyP,sing,mm,sim_sing_mm,1,7.412
no_gap,RxxfsrIN77B2IyP,sing,m,sim_sing_m,1,1.556
no_gap,RxxfsrIN77B2IyP,sing,m,sim_sing_m,1,2.863
no_gap,RxxfsrIN77B2IyP,sing,mm,sim_sing_mm,1,0.639
no_gap,RxxfsrIN77B2IyP,sing,mm,sim_sing_mm,1,0.969
no_gap,RxxfsrIN77B2IyP,sing,m,sim_sing_m,1,1.021
no_gap,RxxfsrIN77B2IyP,sing,m,sim_sing_m,1,0.823
no_gap,RxxfsrIN77B2IyP,sing,mm,sim_sing_mm,1,2.552
no_gap,RxxfsrIN77B2IyP,sing,mm,sim_sing_mm,1,2.508
no_gap,RY5SgzE2hzm4IzP,conj,m,sim_conj_m,1,0.912
no_gap,RY5SgzE2hzm4IzP,conj,m,sim_conj_m,1,0.775
no_gap,RY5SgzE2hzm4IzP,conj,mm,sim_conj_mm,1,1.349
no_gap,RY5SgzE2hzm4IzP,conj,mm,sim_conj_mm,1,0.958
no_gap,RY5SgzE2hzm4IzP,conj,m,sim_conj_m,1,0.891
no_gap,RY5SgzE2hzm4IzP,conj,m,sim_conj_m,1,1.717
no_gap,RY5SgzE2hzm4IzP,conj,mm,sim_conj_mm,1,1.168
no_gap,RY5SgzE2hzm4IzP,conj,mm,sim_conj_mm,1,1.789
no_gap,RY5SgzE2hzm4IzP,conj,m,sim_conj_m,1,1.477
no_gap,RY5SgzE2hzm4IzP,conj,m,sim_conj_m,1,2.222
no_gap,RY5SgzE2hzm4IzP,conj,mm,sim_conj_mm,1,1.535
no_gap,RY5SgzE2hzm4IzP,conj,mm,sim_conj_mm,1,2.024
no_gap,RY5SgzE2hzm4IzP,conj,m,sim_conj_m,1,1.475
no_gap,RY5SgzE2hzm4IzP,conj,m,sim_conj_m,1,1.264
no_gap,RY5SgzE2hzm4IzP,conj,mm,sim_conj_mm,1,1.145
no_gap,RY5SgzE2hzm4IzP,conj,mm,sim_conj_mm,1,1.171
no_gap,RY5SgzE2hzm4IzP,sing,m,sim_sing_m,1,1.112
no_gap,RY5SgzE2hzm4IzP,sing,m,sim_sing_m,0,1.179
no_gap,RY5SgzE2hzm4IzP,sing,mm,sim_sing_mm,1,0.954
no_gap,RY5SgzE2hzm4IzP,sing,mm,sim_sing_mm,1,2.016
no_gap,RY5SgzE2hzm4IzP,sing,m,sim_sing_m,1,1.412
no_gap,RY5SgzE2hzm4IzP,sing,m,sim_sing_m,0,0.922
no_gap,RY5SgzE2hzm4IzP,sing,mm,sim_sing_mm,1,1.847
no_gap,RY5SgzE2hzm4IzP,sing,mm,sim_sing_mm,0,1.135
no_gap,RY5SgzE2hzm4IzP,sing,m,sim_sing_m,1,1.244
no_gap,RY5SgzE2hzm4IzP,sing,m,sim_sing_m,1,0.697
no_gap,RY5SgzE2hzm4IzP,sing,mm,sim_sing_mm,1,1.305
no_gap,RY5SgzE2hzm4IzP,sing,mm,sim_sing_mm,1,0.83
no_gap,RY5SgzE2hzm4IzP,sing,m,sim_sing_m,1,1.427
no_gap,RY5SgzE2hzm4IzP,sing,m,sim_sing_m,1,0.986
no_gap,RY5SgzE2hzm4IzP,sing,mm,sim_sing_mm,1,1.198
no_gap,RY5SgzE2hzm4IzP,sing,mm,sim_sing_mm,1,1.044
no_gap,RzMG3pjpYVG6q9D,conj,m,sim_conj_m,1,6.214
no_gap,RzMG3pjpYVG6q9D,conj,m,sim_conj_m,1,0.972
no_gap,RzMG3pjpYVG6q9D,conj,mm,sim_conj_mm,1,1.405
no_gap,RzMG3pjpYVG6q9D,conj,mm,sim_conj_mm,1,23.628
no_gap,RzMG3pjpYVG6q9D,conj,m,sim_conj_m,1,1.167
no_gap,RzMG3pjpYVG6q9D,conj,m,sim_conj_m,1,1.667
no_gap,RzMG3pjpYVG6q9D,conj,mm,sim_conj_mm,1,1.209
no_gap,RzMG3pjpYVG6q9D,conj,mm,sim_conj_mm,1,2.952
no_gap,RzMG3pjpYVG6q9D,conj,m,sim_conj_m,1,0.905
no_gap,RzMG3pjpYVG6q9D,conj,m,sim_conj_m,1,0.751
no_gap,RzMG3pjpYVG6q9D,conj,mm,sim_conj_mm,1,1.632
no_gap,RzMG3pjpYVG6q9D,conj,mm,sim_conj_mm,0,5.682
no_gap,RzMG3pjpYVG6q9D,conj,m,sim_conj_m,1,3.451
no_gap,RzMG3pjpYVG6q9D,conj,m,sim_conj_m,1,2.187
no_gap,RzMG3pjpYVG6q9D,conj,mm,sim_conj_mm,1,0.905
no_gap,RzMG3pjpYVG6q9D,conj,mm,sim_conj_mm,1,1.523
no_gap,RzMG3pjpYVG6q9D,sing,m,sim_sing_m,1,1.713
no_gap,RzMG3pjpYVG6q9D,sing,m,sim_sing_m,1,1.705
no_gap,RzMG3pjpYVG6q9D,sing,mm,sim_sing_mm,1,2.02
no_gap,RzMG3pjpYVG6q9D,sing,mm,sim_sing_mm,1,1.722
no_gap,RzMG3pjpYVG6q9D,sing,m,sim_sing_m,1,1.465
no_gap,RzMG3pjpYVG6q9D,sing,m,sim_sing_m,1,2.061
no_gap,RzMG3pjpYVG6q9D,sing,mm,sim_sing_mm,1,2.585
no_gap,RzMG3pjpYVG6q9D,sing,mm,sim_sing_mm,1,20.473
no_gap,RzMG3pjpYVG6q9D,sing,m,sim_sing_m,1,1.093
no_gap,RzMG3pjpYVG6q9D,sing,m,sim_sing_m,1,0.794
no_gap,RzMG3pjpYVG6q9D,sing,mm,sim_sing_mm,1,1.443
no_gap,RzMG3pjpYVG6q9D,sing,mm,sim_sing_mm,1,1.59
no_gap,RzMG3pjpYVG6q9D,sing,m,sim_sing_m,1,7.004
no_gap,RzMG3pjpYVG6q9D,sing,m,sim_sing_m,1,2.967
no_gap,RzMG3pjpYVG6q9D,sing,mm,sim_sing_mm,1,1.372
no_gap,RzMG3pjpYVG6q9D,sing,mm,sim_sing_mm,1,1.411
no_gap,RzZOxm6mvhN3djv,conj,m,sim_conj_m,1,0.597
no_gap,RzZOxm6mvhN3djv,conj,m,sim_conj_m,1,0.423
no_gap,RzZOxm6mvhN3djv,conj,mm,sim_conj_mm,1,0.537
