task,PPnr,conjunction_single,match_mismatch,trial,acc_conj,RT_conj,acc_sing,RT_sing
gap,R_3gSdxynZBUsA24l,conj,mm,sim_conj_gd_mm_2,1,0.841,1,0.651
gap,R_3gSdxynZBUsA24l,conj,mm,sim_conj_gs_mm_1,1,0.92,1,1.419
gap,R_3gSdxynZBUsA24l,conj,mm,sim_conj_gs_mm_2,1,0.866,1,2.146
gap,R_3gSdxynZBUsA24l,conj,mm,sim_conj_rd_mm_1,1,0.694,1,0.857
gap,R_3gSdxynZBUsA24l,conj,mm,sim_conj_rd_mm_2,1,0.674,1,0.584
gap,R_3gSdxynZBUsA24l,conj,mm,sim_conj_rs_mm_1,1,1.014,1,0.931
gap,R_3gSdxynZBUsA24l,conj,mm,sim_conj_rs_mm_2,1,0.964,1,0.982
gap,R_3GwicDp1Qe1fIYu,conj,m,sim_conj_gd_m_1,1,1.694,1,0.903
gap,R_3GwicDp1Qe1fIYu,conj,m,sim_conj_gd_m_2,1,0.527,1,0.809
gap,R_3GwicDp1Qe1fIYu,conj,m,sim_conj_gs_m_1,1,0.447,1,1.077
gap,R_3GwicDp1Qe1fIYu,conj,m,sim_conj_gs_m_2,1,0.551,1,0.755
gap,R_3GwicDp1Qe1fIYu,conj,m,sim_conj_rd_m_1,0,1.679,1,0.486
gap,R_3GwicDp1Qe1fIYu,conj,m,sim_conj_rd_m_2,1,0.682,1,0.818
gap,R_3GwicDp1Qe1fIYu,conj,m,sim_conj_rs_m_1,1,0.541,1,0.462
gap,R_3GwicDp1Qe1fIYu,conj,m,sim_conj_rs_m_2,1,1.019,1,0.916
gap,R_3GwicDp1Qe1fIYu,conj,mm,sim_conj_gd_mm_1,1,0.952,1,0.802
gap,R_3GwicDp1Qe1fIYu,conj,mm,sim_conj_gd_mm_2,1,1.474,1,1.168
gap,R_3GwicDp1Qe1fIYu,conj,mm,sim_conj_gs_mm_1,1,0.655,1,0.671
gap,R_3GwicDp1Qe1fIYu,conj,mm,sim_conj_gs_mm_2,1,2.498,1,0.963
gap,R_3GwicDp1Qe1fIYu,conj,mm,sim_conj_rd_mm_1,1,0.987,1,1.182
gap,R_3GwicDp1Qe1fIYu,conj,mm,sim_conj_rd_mm_2,1,1.03,1,0.967
gap,R_3GwicDp1Qe1fIYu,conj,mm,sim_conj_rs_mm_1,1,0.961,1,0.913
gap,R_3GwicDp1Qe1fIYu,conj,mm,sim_conj_rs_mm_2,1,2.352,1,0.91
gap,R_3Hov1y7dOtcDZlE,conj,m,sim_conj_gd_m_1,1,2.277,0,1.244
gap,R_3Hov1y7dOtcDZlE,conj,m,sim_conj_gd_m_2,1,1.388,1,0.998
gap,R_3Hov1y7dOtcDZlE,conj,m,sim_conj_gs_m_1,1,1.442,0,0.599
gap,R_3Hov1y7dOtcDZlE,conj,m,sim_conj_gs_m_2,1,0.75,1,1.08
gap,R_3Hov1y7dOtcDZlE,conj,m,sim_conj_rd_m_1,1,1.146,0,0.69
gap,R_3Hov1y7dOtcDZlE,conj,m,sim_conj_rd_m_2,1,0.811,1,0.931
gap,R_3Hov1y7dOtcDZlE,conj,m,sim_conj_rs_m_1,0,1.488,1,0.82
gap,R_3Hov1y7dOtcDZlE,conj,m,sim_conj_rs_m_2,1,1.659,1,0.649
gap,R_3Hov1y7dOtcDZlE,conj,mm,sim_conj_gd_mm_1,1,0.821,0,0.668
gap,R_3Hov1y7dOtcDZlE,conj,mm,sim_conj_gd_mm_2,1,0.638,1,1.564
gap,R_3Hov1y7dOtcDZlE,conj,mm,sim_conj_gs_mm_1,1,0.797,1,1.327
gap,R_3Hov1y7dOtcDZlE,conj,mm,sim_conj_gs_mm_2,1,2.555,0,0.564
gap,R_3Hov1y7dOtcDZlE,conj,mm,sim_conj_rd_mm_1,1,2.129,1,0.938
gap,R_3Hov1y7dOtcDZlE,conj,mm,sim_conj_rd_mm_2,1,0.695,1,0.937
gap,R_3Hov1y7dOtcDZlE,conj,mm,sim_conj_rs_mm_1,1,1.6,1,1.719
gap,R_3Hov1y7dOtcDZlE,conj,mm,sim_conj_rs_mm_2,1,2.151,1,1.225
gap,R_3Ht3R1VCyo41bf7,conj,m,sim_conj_gd_m_1,0,0.264,1,0.422
gap,R_3Ht3R1VCyo41bf7,conj,m,sim_conj_gd_m_2, , ,1,0.734
gap,R_3Ht3R1VCyo41bf7,conj,m,sim_conj_gs_m_1,1,0.365,1,0.349
gap,R_3Ht3R1VCyo41bf7,conj,m,sim_conj_gs_m_2, , ,0,0.497
gap,R_3Ht3R1VCyo41bf7,conj,m,sim_conj_rd_m_1,1,1.044,0,0.284
gap,R_3Ht3R1VCyo41bf7,conj,m,sim_conj_rd_m_2, , ,1,0.961
gap,R_3Ht3R1VCyo41bf7,conj,m,sim_conj_rs_m_1, , ,1,0.58
gap,R_3Ht3R1VCyo41bf7,conj,m,sim_conj_rs_m_2,1,0.449,1,1.055
gap,R_3Ht3R1VCyo41bf7,conj,mm,sim_conj_gd_mm_1,1,0.501,1,1.645
gap,R_3Ht3R1VCyo41bf7,conj,mm,sim_conj_gd_mm_2, , ,1,0.59
gap,R_3Ht3R1VCyo41bf7,conj,mm,sim_conj_gs_mm_1,1,0.657,0,0.437
gap,R_3Ht3R1VCyo41bf7,conj,mm,sim_conj_gs_mm_2, , ,0,0.686
gap,R_3Ht3R1VCyo41bf7,conj,mm,sim_conj_rd_mm_1,1,0.521,1,1.123
gap,R_3Ht3R1VCyo41bf7,conj,mm,sim_conj_rd_mm_2,1,0.569,0,0.486
gap,R_3Ht3R1VCyo41bf7,conj,mm,sim_conj_rs_mm_1,1,0.9,1,0.549
gap,R_3Ht3R1VCyo41bf7,conj,mm,sim_conj_rs_mm_2,1,0.763,1,0.905
no_gap,R_3huTrvGn33dOCmD,conj,m,sim_conj_gd_m_1,1,1.016,1,1.14
no_gap,R_3huTrvGn33dOCmD,conj,m,sim_conj_gd_m_2,0,0.918,1,1.072
no_gap,R_3huTrvGn33dOCmD,conj,m,sim_conj_gs_m_1,1,2.557,1,0.985
no_gap,R_3huTrvGn33dOCmD,conj,m,sim_conj_gs_m_2,1,3.111,1,1.161
no_gap,R_3huTrvGn33dOCmD,conj,m,sim_conj_rd_m_1,1,1.153,1,0.615
no_gap,R_3huTrvGn33dOCmD,conj,m,sim_conj_rd_m_2,1,1.185,0,0.645
no_gap,R_3huTrvGn33dOCmD,conj,m,sim_conj_rs_m_1,1,0.821,1,1.869
no_gap,R_3huTrvGn33dOCmD,conj,m,sim_conj_rs_m_2,0,2.221,1,0.701
no_gap,R_3huTrvGn33dOCmD,conj,mm,sim_conj_gd_mm_1,1,0.509,1,2.497
no_gap,R_3huTrvGn33dOCmD,conj,mm,sim_conj_gd_mm_2,1,1.006,1,1.432
no_gap,R_3huTrvGn33dOCmD,conj,mm,sim_conj_gs_mm_1,1,0.591,1,0.911
no_gap,R_3huTrvGn33dOCmD,conj,mm,sim_conj_gs_mm_2,1,1.671,1,1.196
no_gap,R_3huTrvGn33dOCmD,conj,mm,sim_conj_rd_mm_1,1,1.947,1,0.605
no_gap,R_3huTrvGn33dOCmD,conj,mm,sim_conj_rd_mm_2,0,0.549,1,1.538
no_gap,R_3huTrvGn33dOCmD,conj,mm,sim_conj_rs_mm_1,1,2.437,1,0.805
no_gap,R_3huTrvGn33dOCmD,conj,mm,sim_conj_rs_mm_2,1,0.583,1,0.982
no_gap,R_3hxsgJPCQz6ODRf,conj,m,sim_conj_gd_m_1,0,0.924,1,1.593
no_gap,R_3hxsgJPCQz6ODRf,conj,m,sim_conj_gd_m_2,1,2.459,1,1.345
no_gap,R_3hxsgJPCQz6ODRf,conj,m,sim_conj_gs_m_1,1,2.2,1,1.459
no_gap,R_3hxsgJPCQz6ODRf,conj,m,sim_conj_gs_m_2,1,0.564,1,1.124
no_gap,R_3hxsgJPCQz6ODRf,conj,m,sim_conj_rd_m_1,1,1.289,0,1.116
no_gap,R_3hxsgJPCQz6ODRf,conj,m,sim_conj_rd_m_2,1,1.766,0,5.893
no_gap,R_3hxsgJPCQz6ODRf,conj,m,sim_conj_rs_m_1,1,1.125,0,0.697
no_gap,R_3hxsgJPCQz6ODRf,conj,m,sim_conj_rs_m_2,1,0.798,0,1.21
no_gap,R_3hxsgJPCQz6ODRf,conj,mm,sim_conj_gd_mm_1,1,1.354,1,1.796
no_gap,R_3hxsgJPCQz6ODRf,conj,mm,sim_conj_gd_mm_2,1,1.362,0,5.144
no_gap,R_3hxsgJPCQz6ODRf,conj,mm,sim_conj_gs_mm_1,1,0.761,1,0.553
no_gap,R_3hxsgJPCQz6ODRf,conj,mm,sim_conj_gs_mm_2,1,0.691,1,1.124
no_gap,R_3hxsgJPCQz6ODRf,conj,mm,sim_conj_rd_mm_1,1,1.225,1,1.75
no_gap,R_3hxsgJPCQz6ODRf,conj,mm,sim_conj_rd_mm_2,1,1.445,1,0.737
no_gap,R_3hxsgJPCQz6ODRf,conj,mm,sim_conj_rs_mm_1,1,1.484,1,0.736
no_gap,R_3hxsgJPCQz6ODRf,conj,mm,sim_conj_rs_mm_2,1,0.683,1,2.377
gap,R_3Hzu7sZLBROTBKI,conj,m,sim_conj_gd_m_1,1,1.458,1,0.911
gap,R_3Hzu7sZLBROTBKI,conj,m,sim_conj_gd_m_2,1,1.364,1,0.934
gap,R_3Hzu7sZLBROTBKI,conj,m,sim_conj_gs_m_1,1,0.966,1,0.662
gap,R_3Hzu7sZLBROTBKI,conj,m,sim_conj_gs_m_2,1,1.12,1,1.688
gap,R_3Hzu7sZLBROTBKI,conj,m,sim_conj_rd_m_1,1,1.163,1,0.782
gap,R_3Hzu7sZLBROTBKI,conj,m,sim_conj_rd_m_2,1,3.158,1,0.768
gap,R_3Hzu7sZLBROTBKI,conj,m,sim_conj_rs_m_1,1,1.286,1,1.087
gap,R_3Hzu7sZLBROTBKI,conj,m,sim_conj_rs_m_2,1,2.173,1,0.865
gap,R_3Hzu7sZLBROTBKI,conj,mm,sim_conj_gd_mm_1,1,1.196,1,1.558
gap,R_3Hzu7sZLBROTBKI,conj,mm,sim_conj_gd_mm_2,1,0.805,1,0.714
gap,R_3Hzu7sZLBROTBKI,conj,mm,sim_conj_gs_mm_1,1,0.947,1,0.798
gap,R_3Hzu7sZLBROTBKI,conj,mm,sim_conj_gs_mm_2,1,0.654,1,0.828
gap,R_3Hzu7sZLBROTBKI,conj,mm,sim_conj_rd_mm_1,1,0.768,1,0.733
gap,R_3Hzu7sZLBROTBKI,conj,mm,sim_conj_rd_mm_2,1,1.235,1,0.733
gap,R_3Hzu7sZLBROTBKI,conj,mm,sim_conj_rs_mm_1,1,0.914,1,0.736
gap,R_3Hzu7sZLBROTBKI,conj,mm,sim_conj_rs_mm_2,0,0.85,1,0.818
no_gap,R_3I6Ku341O3voRKF,conj,m,sim_conj_gd_m_1,1,1.45,1,2.394
no_gap,R_3I6Ku341O3voRKF,conj,m,sim_conj_gd_m_2,1,0.954,1,1.786
no_gap,R_3I6Ku341O3voRKF,conj,m,sim_conj_gs_m_1,1,1.843,1,3.088
no_gap,R_3I6Ku341O3voRKF,conj,m,sim_conj_gs_m_2,1,1.212,1,1.171
no_gap,R_3I6Ku341O3voRKF,conj,m,sim_conj_rd_m_1,1,1.053,1,1.261
no_gap,R_3I6Ku341O3voRKF,conj,m,sim_conj_rd_m_2,1,1.442,1,2.195
no_gap,R_3I6Ku341O3voRKF,conj,m,sim_conj_rs_m_1,1,1.524,1,1.643
no_gap,R_3I6Ku341O3voRKF,conj,m,sim_conj_rs_m_2,1,1.541,1,1.521
no_gap,R_3I6Ku341O3voRKF,conj,mm,sim_conj_gd_mm_1,1,1.269,1,2.093
no_gap,R_3I6Ku341O3voRKF,conj,mm,sim_conj_gd_mm_2,1,1.309,1,1.966
no_gap,R_3I6Ku341O3voRKF,conj,mm,sim_conj_gs_mm_1,1,1.649,0,2.694
no_gap,R_3I6Ku341O3voRKF,conj,mm,sim_conj_gs_mm_2,1,1.632,1,1.121
no_gap,R_3I6Ku341O3voRKF,conj,mm,sim_conj_rd_mm_1,1,1.38,0,2.576
no_gap,R_3I6Ku341O3voRKF,conj,mm,sim_conj_rd_mm_2,1,1.38,1,1.58
no_gap,R_3I6Ku341O3voRKF,conj,mm,sim_conj_rs_mm_1,1,1.562,1,1.223
no_gap,R_3I6Ku341O3voRKF,conj,mm,sim_conj_rs_mm_2,1,1.909,1,1.463
no_gap,R_3IawjgtbqJ8vZS1,conj,m,sim_conj_gd_m_1,1,0.48,1,0.704
no_gap,R_3IawjgtbqJ8vZS1,conj,m,sim_conj_gd_m_2,1,0.849,1,0.748
no_gap,R_3IawjgtbqJ8vZS1,conj,m,sim_conj_gs_m_1,1,0.826,1,1.149
no_gap,R_3IawjgtbqJ8vZS1,conj,m,sim_conj_gs_m_2,1,0.466,1,0.617
no_gap,R_3IawjgtbqJ8vZS1,conj,m,sim_conj_rd_m_1,1,0.613,1,1.218
no_gap,R_3IawjgtbqJ8vZS1,conj,m,sim_conj_rd_m_2,1,0.577,1,0.63
no_gap,R_3IawjgtbqJ8vZS1,conj,m,sim_conj_rs_m_1,1,0.658,1,1.104
no_gap,R_3IawjgtbqJ8vZS1,conj,m,sim_conj_rs_m_2,1,0.591,1,0.795
no_gap,R_3IawjgtbqJ8vZS1,conj,mm,sim_conj_gd_mm_1,1,0.645,1,1.03
no_gap,R_3IawjgtbqJ8vZS1,conj,mm,sim_conj_gd_mm_2,1,0.551,1,0.723
no_gap,R_3IawjgtbqJ8vZS1,conj,mm,sim_conj_gs_mm_1,1,0.619,1,0.905
no_gap,R_3IawjgtbqJ8vZS1,conj,mm,sim_conj_gs_mm_2,1,1.059,1,1.106
no_gap,R_3IawjgtbqJ8vZS1,conj,mm,sim_conj_rd_mm_1,1,0.548,1,1.159
no_gap,R_3IawjgtbqJ8vZS1,conj,mm,sim_conj_rd_mm_2,1,0.75,1,0.813
no_gap,R_3IawjgtbqJ8vZS1,conj,mm,sim_conj_rs_mm_1,1,0.85,1,0.926
no_gap,R_3IawjgtbqJ8vZS1,conj,mm,sim_conj_rs_mm_2,1,1.053,1,0.768
no_gap,R_3IbLExNViiL7Wmj,conj,m,sim_conj_gd_m_1,1,1.978,1,1.04
no_gap,R_3IbLExNViiL7Wmj,conj,m,sim_conj_gd_m_2, , ,0,2.547
no_gap,R_3IbLExNViiL7Wmj,conj,m,sim_conj_gs_m_1, , ,1,0.907
no_gap,R_3IbLExNViiL7Wmj,conj,m,sim_conj_gs_m_2, , ,0,0.623
no_gap,R_3IbLExNViiL7Wmj,conj,m,sim_conj_rd_m_1,1,1.532,1,1.416
no_gap,R_3IbLExNViiL7Wmj,conj,m,sim_conj_rd_m_2, , ,1,2.388
no_gap,R_3IbLExNViiL7Wmj,conj,m,sim_conj_rs_m_1, , ,1,4.083
no_gap,R_3IbLExNViiL7Wmj,conj,m,sim_conj_rs_m_2, , ,1,1.735
no_gap,R_3IbLExNViiL7Wmj,conj,mm,sim_conj_gd_mm_1,1,1.417,1,1.4
no_gap,R_3IbLExNViiL7Wmj,conj,mm,sim_conj_gd_mm_2, , ,1,13.166
no_gap,R_3IbLExNViiL7Wmj,conj,mm,sim_conj_gs_mm_1, , ,1,0.789
no_gap,R_3IbLExNViiL7Wmj,conj,mm,sim_conj_gs_mm_2, , ,1,1.559
no_gap,R_3IbLExNViiL7Wmj,conj,mm,sim_conj_rd_mm_1,1,2.917,1,0.657
no_gap,R_3IbLExNViiL7Wmj,conj,mm,sim_conj_rd_mm_2,0,1.821,0,1.42
no_gap,R_3IbLExNViiL7Wmj,conj,mm,sim_conj_rs_mm_1, , ,1,0.638
no_gap,R_3IbLExNViiL7Wmj,conj,mm,sim_conj_rs_mm_2,0,1.46,1,0.851
gap,R_3Ic5XcXj3i1cbFL,conj,m,sim_conj_gd_m_1,1,0.903,1,0.439
gap,R_3Ic5XcXj3i1cbFL,conj,m,sim_conj_gd_m_2,1,0.367,1,0.305
gap,R_3Ic5XcXj3i1cbFL,conj,m,sim_conj_gs_m_1,1,0.461,1,0.572
gap,R_3Ic5XcXj3i1cbFL,conj,m,sim_conj_gs_m_2,1,0.38,1,0.707
gap,R_3Ic5XcXj3i1cbFL,conj,m,sim_conj_rd_m_1,0,0.618,1,0.342
gap,R_3Ic5XcXj3i1cbFL,conj,m,sim_conj_rd_m_2,1,0.445,1,1.047
gap,R_3Ic5XcXj3i1cbFL,conj,m,sim_conj_rs_m_1,1,0.485,0,0.645
gap,R_3Ic5XcXj3i1cbFL,conj,m,sim_conj_rs_m_2,1,0.585,1,0.588
gap,R_3Ic5XcXj3i1cbFL,conj,mm,sim_conj_gd_mm_1,1,0.542,0,0.732
gap,R_3Ic5XcXj3i1cbFL,conj,mm,sim_conj_gd_mm_2,1,0.712,1,0.777
gap,R_3Ic5XcXj3i1cbFL,conj,mm,sim_conj_gs_mm_1,1,0.726,1,0.593
gap,R_3Ic5XcXj3i1cbFL,conj,mm,sim_conj_gs_mm_2,1,0.632,1,0.656
gap,R_3Ic5XcXj3i1cbFL,conj,mm,sim_conj_rd_mm_1,1,0.578,1,0.514
gap,R_3Ic5XcXj3i1cbFL,conj,mm,sim_conj_rd_mm_2,1,1.08,0,0.895
gap,R_3Ic5XcXj3i1cbFL,conj,mm,sim_conj_rs_mm_1,1,0.571,1,0.873
gap,R_3Ic5XcXj3i1cbFL,conj,mm,sim_conj_rs_mm_2,1,0.985,1,0.575
gap,R_3iFr8MpMy69byrN,conj,m,sim_conj_gd_m_1,1,0.785,1,1
gap,R_3iFr8MpMy69byrN,conj,m,sim_conj_gd_m_2,1,1.013,1,1.031
gap,R_3iFr8MpMy69byrN,conj,m,sim_conj_gs_m_1,1,1.653,1,1.368
gap,R_3iFr8MpMy69byrN,conj,m,sim_conj_gs_m_2,1,1.456,1,0.973
gap,R_3iFr8MpMy69byrN,conj,m,sim_conj_rd_m_1,1,2.655,1,1.692
gap,R_3iFr8MpMy69byrN,conj,m,sim_conj_rd_m_2,1,1.055,1,1.207
gap,R_3iFr8MpMy69byrN,conj,m,sim_conj_rs_m_1,1,0.978,1,1.031
gap,R_3iFr8MpMy69byrN,conj,m,sim_conj_rs_m_2,1,1.06,1,1.235
gap,R_3iFr8MpMy69byrN,conj,mm,sim_conj_gd_mm_1,1,0.854,1,0.99
gap,R_3iFr8MpMy69byrN,conj,mm,sim_conj_gd_mm_2,1,0.985,1,1.391
gap,R_3iFr8MpMy69byrN,conj,mm,sim_conj_gs_mm_1,1,0.681,1,0.962
gap,R_3iFr8MpMy69byrN,conj,mm,sim_conj_gs_mm_2,1,0.836,1,0.808
gap,R_3iFr8MpMy69byrN,conj,mm,sim_conj_rd_mm_1,1,1.408,1,1.02
gap,R_3iFr8MpMy69byrN,conj,mm,sim_conj_rd_mm_2,1,1.671,1,1.258
gap,R_3iFr8MpMy69byrN,conj,mm,sim_conj_rs_mm_1,1,0.812,1,1.167
gap,R_3iFr8MpMy69byrN,conj,mm,sim_conj_rs_mm_2,1,1.311,1,1.286
no_gap,R_3isy7djZDjX51Zy,conj,m,sim_conj_gd_m_1,1,1.358,1,0.579
no_gap,R_3isy7djZDjX51Zy,conj,m,sim_conj_gd_m_2,1,1.565,1,0.701
no_gap,R_3isy7djZDjX51Zy,conj,m,sim_conj_gs_m_1,1,1.115,1,0.942
no_gap,R_3isy7djZDjX51Zy,conj,m,sim_conj_gs_m_2,1,1.601,1,1.509
no_gap,R_3isy7djZDjX51Zy,conj,m,sim_conj_rd_m_1,1,1.462,1,0.689
no_gap,R_3isy7djZDjX51Zy,conj,m,sim_conj_rd_m_2,1,1.787,1,1.645
no_gap,R_3isy7djZDjX51Zy,conj,m,sim_conj_rs_m_1,1,1.613,1,0.827
no_gap,R_3isy7djZDjX51Zy,conj,m,sim_conj_rs_m_2,1,1.483,1,1.257
no_gap,R_3isy7djZDjX51Zy,conj,mm,sim_conj_gd_mm_1,1,0.834,1,4.476
no_gap,R_3isy7djZDjX51Zy,conj,mm,sim_conj_gd_mm_2,1,1.813,1,1.49
no_gap,R_3isy7djZDjX51Zy,conj,mm,sim_conj_gs_mm_1,1,1.81,1,9.448
no_gap,R_3isy7djZDjX51Zy,conj,mm,sim_conj_gs_mm_2,1,1.433,1,0.928
no_gap,R_3isy7djZDjX51Zy,conj,mm,sim_conj_rd_mm_1,1,2.686,1,1.304
no_gap,R_3isy7djZDjX51Zy,conj,mm,sim_conj_rd_mm_2,1,1.422,1,1.341
no_gap,R_3isy7djZDjX51Zy,conj,mm,sim_conj_rs_mm_1,1,1.523,1,0.966
no_gap,R_3isy7djZDjX51Zy,conj,mm,sim_conj_rs_mm_2,1,1.562,1,0.905
no_gap,R_3iUBe2A2sqTNxe6,conj,m,sim_conj_gd_m_1,1,0.482,1,0.393
no_gap,R_3iUBe2A2sqTNxe6,conj,m,sim_conj_gd_m_2,1,0.553,1,0.515
no_gap,R_3iUBe2A2sqTNxe6,conj,m,sim_conj_gs_m_1,1,0.43,1,0.452
no_gap,R_3iUBe2A2sqTNxe6,conj,m,sim_conj_gs_m_2,1,0.838,1,0.399
no_gap,R_3iUBe2A2sqTNxe6,conj,m,sim_conj_rd_m_1,1,0.664,1,0.51
no_gap,R_3iUBe2A2sqTNxe6,conj,m,sim_conj_rd_m_2,1,0.5,1,0.416
no_gap,R_3iUBe2A2sqTNxe6,conj,m,sim_conj_rs_m_1,0,0.404,1,0.4
no_gap,R_3iUBe2A2sqTNxe6,conj,m,sim_conj_rs_m_2,1,0.475,1,0.42
no_gap,R_3iUBe2A2sqTNxe6,conj,mm,sim_conj_gd_mm_1,1,1.297,1,0.529
no_gap,R_3iUBe2A2sqTNxe6,conj,mm,sim_conj_gd_mm_2,1,0.556,1,0.508
no_gap,R_3iUBe2A2sqTNxe6,conj,mm,sim_conj_gs_mm_1,1,1.026,1,0.457
no_gap,R_3iUBe2A2sqTNxe6,conj,mm,sim_conj_gs_mm_2,1,0.77,1,0.528
no_gap,R_3iUBe2A2sqTNxe6,conj,mm,sim_conj_rd_mm_1,1,0.592,0,0.013
no_gap,R_3iUBe2A2sqTNxe6,conj,mm,sim_conj_rd_mm_2,1,0.518,1,0.54
no_gap,R_3iUBe2A2sqTNxe6,conj,mm,sim_conj_rs_mm_1,1,1.12,1,0.597
no_gap,R_3iUBe2A2sqTNxe6,conj,mm,sim_conj_rs_mm_2,1,0.689,1,0.563
gap,R_3j0uBCOqMwUzlCW,conj,m,sim_conj_gd_m_1,1,1.209,1,0.538
gap,R_3j0uBCOqMwUzlCW,conj,m,sim_conj_gd_m_2,1,2.047,1,1.057
gap,R_3j0uBCOqMwUzlCW,conj,m,sim_conj_gs_m_1,1,1.34,0,1.402
gap,R_3j0uBCOqMwUzlCW,conj,m,sim_conj_gs_m_2,1,2.069,1,1.04
gap,R_3j0uBCOqMwUzlCW,conj,m,sim_conj_rd_m_1,1,1.457,1,0.879
gap,R_3j0uBCOqMwUzlCW,conj,m,sim_conj_rd_m_2,1,0.985,1,0.518
gap,R_3j0uBCOqMwUzlCW,conj,m,sim_conj_rs_m_1,1,0.813,1,1.863
gap,R_3j0uBCOqMwUzlCW,conj,m,sim_conj_rs_m_2,1,0.915,1,1.932
gap,R_3j0uBCOqMwUzlCW,conj,mm,sim_conj_gd_mm_1,1,0.564,1,1.099
gap,R_3j0uBCOqMwUzlCW,conj,mm,sim_conj_gd_mm_2,0,1.112,1,1.017
gap,R_3j0uBCOqMwUzlCW,conj,mm,sim_conj_gs_mm_1,1,0.917,1,0.894
gap,R_3j0uBCOqMwUzlCW,conj,mm,sim_conj_gs_mm_2,1,1.136,1,0.822
gap,R_3j0uBCOqMwUzlCW,conj,mm,sim_conj_rd_mm_1,1,0.571,1,0.914
gap,R_3j0uBCOqMwUzlCW,conj,mm,sim_conj_rd_mm_2,1,0.677,1,0.494
gap,R_3j0uBCOqMwUzlCW,conj,mm,sim_conj_rs_mm_1,1,0.957,1,0.524
gap,R_3j0uBCOqMwUzlCW,conj,mm,sim_conj_rs_mm_2,1,0.8,1,0.922
no_gap,R_3J5dZzQpHZlbptE,conj,m,sim_conj_gd_m_1,1,1.782,1,0.324
no_gap,R_3J5dZzQpHZlbptE,conj,m,sim_conj_gd_m_2,1,0.674,0,0.726
no_gap,R_3J5dZzQpHZlbptE,conj,m,sim_conj_gs_m_1,1,0.803,1,1.195
no_gap,R_3J5dZzQpHZlbptE,conj,m,sim_conj_gs_m_2,1,0.436,1,0.787
no_gap,R_3J5dZzQpHZlbptE,conj,m,sim_conj_rd_m_1,1,3.18,1,0.763
no_gap,R_3J5dZzQpHZlbptE,conj,m,sim_conj_rd_m_2,1,0.821,1,0.999
no_gap,R_3J5dZzQpHZlbptE,conj,m,sim_conj_rs_m_1,1,1.377,0,0.65
no_gap,R_3J5dZzQpHZlbptE,conj,m,sim_conj_rs_m_2,1,1.769,0,1.501
no_gap,R_3J5dZzQpHZlbptE,conj,mm,sim_conj_gd_mm_1,1,0.931,1,1.172
no_gap,R_3J5dZzQpHZlbptE,conj,mm,sim_conj_gd_mm_2,1,0.532,0,1.137
no_gap,R_3J5dZzQpHZlbptE,conj,mm,sim_conj_gs_mm_1,1,1.809,1,2.828
no_gap,R_3J5dZzQpHZlbptE,conj,mm,sim_conj_gs_mm_2,1,0.737,0,0.855
no_gap,R_3J5dZzQpHZlbptE,conj,mm,sim_conj_rd_mm_1,1,0.509,1,1.375
no_gap,R_3J5dZzQpHZlbptE,conj,mm,sim_conj_rd_mm_2,1,1.116,1,2.358
no_gap,R_3J5dZzQpHZlbptE,conj,mm,sim_conj_rs_mm_1,1,1.688,1,1.594
no_gap,R_3J5dZzQpHZlbptE,conj,mm,sim_conj_rs_mm_2,0,0.934,0,0.894
no_gap,R_3J7WamqLp1arSYg,conj,m,sim_conj_gd_m_1,1,1.723,1,0.688
no_gap,R_3J7WamqLp1arSYg,conj,m,sim_conj_gd_m_2,1,0.515,1,1.219
no_gap,R_3J7WamqLp1arSYg,conj,m,sim_conj_gs_m_1,1,0.678,1,1.616
no_gap,R_3J7WamqLp1arSYg,conj,m,sim_conj_gs_m_2,1,0.955,1,0.571
no_gap,R_3J7WamqLp1arSYg,conj,m,sim_conj_rd_m_1,1,0.564,1,0.575
no_gap,R_3J7WamqLp1arSYg,conj,m,sim_conj_rd_m_2,1,0.601,1,0.707
no_gap,R_3J7WamqLp1arSYg,conj,m,sim_conj_rs_m_1,1,0.857,1,0.616
no_gap,R_3J7WamqLp1arSYg,conj,m,sim_conj_rs_m_2,1,0.916,0,0.581
no_gap,R_3J7WamqLp1arSYg,conj,mm,sim_conj_gd_mm_1,1,0.776,1,0.584
no_gap,R_3J7WamqLp1arSYg,conj,mm,sim_conj_gd_mm_2,1,0.768,1,1.104
no_gap,R_3J7WamqLp1arSYg,conj,mm,sim_conj_gs_mm_1,1,1.253,1,0.766
no_gap,R_3J7WamqLp1arSYg,conj,mm,sim_conj_gs_mm_2,1,0.483,1,0.847
no_gap,R_3J7WamqLp1arSYg,conj,mm,sim_conj_rd_mm_1,1,0.61,1,0.532
no_gap,R_3J7WamqLp1arSYg,conj,mm,sim_conj_rd_mm_2,1,0.661,1,1.003
no_gap,R_3J7WamqLp1arSYg,conj,mm,sim_conj_rs_mm_1,1,0.612,1,1.415
no_gap,R_3J7WamqLp1arSYg,conj,mm,sim_conj_rs_mm_2,1,1.373,1,1.347
no_gap,R_3J8imcd2CT8E7nV,conj,m,sim_conj_gd_m_1,1,0.524,1,1.132
no_gap,R_3J8imcd2CT8E7nV,conj,m,sim_conj_gd_m_2,1,0.563,1,1.537
no_gap,R_3J8imcd2CT8E7nV,conj,m,sim_conj_gs_m_1,1,1.103,1,1.256
no_gap,R_3J8imcd2CT8E7nV,conj,m,sim_conj_gs_m_2,1,0.573,1,0.574
